Mode,Trace_no,Total_host,Host_no,Segment_no,Arr_time,Del_Time,Stall_Dur,Rep_Level,Del_Rate,Act_Rate,Byte_Size,Buff_Level,Algorithm,Seg_Dur,Width,Height,resolutions,Play_Pos,RTT_app,Clae, Duanmu,Yin,Yu,P1203,persegment_RTT,Throughput,Packets
static,5,3,3,48,66669,374,0,4375,15247,2851,712828,30004,arbiter,2000,1920,1080,1920x1080,94000,5.5360000000000005,3.6689999999999996,73.411,188085.52300000002,4.005,4.537,6.277,2039491.2219999998,77
static,5,3,3,49,68365,701,0,4375,9922,3477,869463,30308,arbiter,2000,1920,1080,1920x1080,96000,0.145,3.694,73.464,192460.542,4.012,4.546,0.095,1273843.387,184
static,5,3,3,50,70505,453,0,4375,15992,3622,905558,30169,arbiter,2000,1920,1080,1920x1080,98000,5.515,3.719,73.515,196835.56100000002,4.019,4.552,7.409,2130617.746,91
static,5,3,3,51,72385,183,0,4375,23071,2111,527767,30289,arbiter,2000,1920,1080,1920x1080,100000,0.325,3.7430000000000003,73.564,201210.58,4.026,4.558,0.121,3296537.945,84
static,5,3,3,52,73614,102,0,4375,21586,1100,275228,31060,arbiter,2000,1920,1080,1920x1080,102000,0.14300000000000002,3.766,73.611,205585.599,4.033,4.559,4.5,3119455.046,54
static,5,3,3,53,76096,906,0,4375,10597,4800,1200140,30579,arbiter,2000,1920,1080,1920x1080,104000,0.27,3.7889999999999997,73.656,209960.61800000002,4.04,4.569,0.08800000000000001,1346333.475,251
static,5,3,3,54,78789,844,0,4375,14892,6284,1571135,29886,arbiter,2000,1920,1080,1920x1080,106000,6.941,3.8110000000000004,73.699,214335.637,4.046,4.574,10.892000000000001,1985693.886,156
static,5,3,3,55,80451,645,0,4375,23564,7599,1899904,30225,arbiter,2000,1920,1080,1920x1080,108000,0.302,3.832,73.741,218710.65600000002,4.052,4.579,0.138,3035593.167,141
static,5,3,3,56,83219,951,0,4375,20089,9552,2388192,29457,arbiter,2000,1920,1080,1920x1080,110000,0.317,3.852,73.782,223085.675,4.058,4.584,0.295,2563314.893,184
static,5,3,3,57,87623,3004,0,4375,5738,8619,2154759,27053,arbiter,2000,1920,1080,1920x1080,112000,5.605,3.872,73.821,227460.694,4.063,4.5889999999999995,5.159,1095012.195,511
static,5,3,3,58,90660,1448,0,4375,10036,7266,1816520,26017,arbiter,2000,1920,1080,1920x1080,114000,18.514,3.892,73.858,231835.71300000002,4.0680000000000005,4.593999999999999,11.352,1292030.672,250
static,5,3,3,59,92661,565,0,4375,18812,5314,1328639,26016,arbiter,2000,1920,1080,1920x1080,116000,0.466,3.911,73.895,236210.732,4.074,4.598,0.113,2446270.3880000003,228
static,5,3,3,60,94944,367,0,4375,13305,2441,610383,25734,arbiter,2000,1920,1080,1920x1080,118000,12.552,3.929,73.93,240585.75100000002,4.079,4.605,9.735,1876455.114,116
static,4,3,1,1,70,70,0,239,243,8,2132,2000,logistic,2000,320,180,320x180,0,35.135999999999996,0.0,51.077,-5760.485,0.24,1.8780000000000001,0.187,3675000.0,2
static,4,3,1,2,1123,90,0,239,7328,329,82445,4000,logistic,2000,320,180,320x180,2000,16.726,0.48,46.477,-11520.97,0.24,1.8780000000000001,1.306,7585520.279,20
static,4,3,1,3,2115,47,0,239,19922,468,117046,5008,logistic,2000,320,180,320x180,4000,17.494,0.48,46.477,718.545,0.24,1.8780000000000001,0.12,8879306.428,22
static,4,3,1,4,3126,83,0,239,10421,432,108123,5998,logistic,2000,320,180,320x180,6000,21.394000000000002,0.48,46.477,958.06,0.24,1.8780000000000001,0.122,9494041.36,20
static,4,3,1,5,4165,72,0,239,7524,270,67720,6959,logistic,2000,320,180,320x180,8000,22.619,0.48,46.477,1197.575,0.24,1.8780000000000001,0.083,8483206.393,13
static,4,3,1,6,5188,52,0,239,9592,249,62348,7937,logistic,2000,320,180,320x180,10000,18.611,0.48,46.477,1437.09,0.24,1.8780000000000001,0.17300000000000001,7360310.552,16
static,4,3,1,7,6243,54,0,239,7888,212,53248,8883,logistic,2000,320,180,320x180,12000,19.663,0.48,46.477,1676.605,0.24,1.8780000000000001,0.113,3639756.992,26
static,4,3,1,8,7364,38,0,239,9720,184,46171,9763,logistic,2000,320,180,320x180,14000,15.302999999999999,0.48,46.477,1916.12,0.24,1.8780000000000001,0.24100000000000002,7922707.632999999,18
static,4,3,1,9,8524,45,0,378,15728,353,88472,10603,logistic,2000,384,216,384x216,16000,15.931,0.429,46.681999999999995,2155.635,0.255,1.879,0.177,6889045.737000001,30
static,4,3,1,10,9639,50,0,378,12477,311,77982,11488,logistic,2000,384,216,384x216,18000,17.192999999999998,0.426,46.769,2534.212,0.267,1.8780000000000001,0.126,6858796.7020000005,15
static,4,3,1,11,10785,71,0,378,9638,342,85541,12343,logistic,2000,384,216,384x216,20000,17.82,0.43,46.839,2912.789,0.27699999999999997,1.8780000000000001,0.107,7090781.315,17
static,4,3,1,12,11949,75,0,378,8631,323,80918,13180,logistic,2000,384,216,384x216,22000,18.042,0.435,46.898,3291.366,0.28600000000000003,1.8780000000000001,0.087,6746329.038,30
static,4,3,1,13,13067,43,0,378,13305,286,71518,14062,logistic,2000,384,216,384x216,24000,15.921,0.442,46.948,3669.9429999999998,0.293,1.8780000000000001,0.138,6757087.69,15
static,4,3,1,14,14154,55,0,378,7599,208,52246,14976,logistic,2000,384,216,384x216,26000,18.402,0.44799999999999995,46.99100000000001,4048.52,0.299,1.8780000000000001,0.11900000000000001,6554179.932,21
static,4,3,1,15,15289,71,0,378,6473,229,57456,15842,logistic,2000,384,216,384x216,28000,18.496,0.45399999999999996,47.028,4427.097,0.304,1.8780000000000001,0.12300000000000001,6605359.597,14
static,4,3,1,16,16537,56,0,378,13123,367,91863,16594,logistic,2000,384,216,384x216,30000,15.744000000000002,0.46,47.06100000000001,4805.674,0.309,1.879,0.179,4112773.56,19
static,4,3,1,17,17817,59,0,378,14103,416,104011,17314,logistic,2000,384,216,384x216,32000,15.758,0.466,47.089,5184.251,0.313,1.879,0.184,4186440.6780000003,23
static,4,3,1,18,19094,60,0,378,14570,437,109279,18038,logistic,2000,384,216,384x216,34000,15.01,0.47100000000000003,47.115,5562.828,0.317,1.88,0.2,3844198.7010000004,23
static,4,3,1,19,20429,81,0,572,17482,708,177014,18703,logistic,2000,512,288,512x288,36000,17.805999999999997,0.45899999999999996,47.228,5941.405,0.33,1.929,0.21,3811056.6380000003,33
static,4,3,1,20,21835,80,0,572,16029,641,160294,19298,logistic,2000,512,288,512x288,38000,17.617,0.455,47.313,6513.894,0.342,1.9280000000000002,0.139,3812393.122,30
static,4,3,1,21,23120,79,0,572,17749,701,175273,20013,logistic,2000,512,288,512x288,40000,17.984,0.455,47.39,7086.383000000001,0.353,1.959,0.09699999999999999,4438408.588,44
static,4,3,1,22,24571,125,0,572,16625,1039,259767,20562,logistic,2000,512,288,512x288,42000,19.339000000000002,0.457,47.458999999999996,7658.871999999999,0.363,2.005,0.191,4093106.0,42
static,4,3,1,23,25976,90,0,572,19662,884,221199,21158,logistic,2000,512,288,512x288,44000,15.610999999999999,0.461,47.523,8231.360999999999,0.37200000000000005,2.037,0.105,3897862.902,38
static,4,3,1,24,27408,87,0,572,18897,822,205509,21727,logistic,2000,512,288,512x288,46000,15.853,0.466,47.581,8803.85,0.381,2.064,0.155,3898802.3039999995,40
static,4,3,1,25,28807,81,0,572,17577,711,177974,22328,logistic,2000,512,288,512x288,48000,15.387,0.47100000000000003,47.635,9376.339,0.38799999999999996,2.083,0.115,3703641.352,36
static,4,3,1,26,30208,80,0,572,17201,688,172014,22928,logistic,2000,512,288,512x288,50000,15.047,0.47700000000000004,47.685,9948.828000000001,0.395,2.089,0.122,3692111.4680000003,34
static,4,3,1,27,31645,83,0,572,17305,718,179549,23491,logistic,2000,512,288,512x288,52000,16.256,0.483,47.731,10521.317,0.402,2.099,0.141,3695970.395,36
static,4,3,1,28,33072,81,0,572,17291,700,175079,24064,logistic,2000,512,288,512x288,54000,15.77,0.489,47.773,11093.806,0.408,2.101,0.212,3793512.367,34
static,4,3,1,29,34569,92,0,766,17547,807,201801,24568,logistic,2000,512,288,512x288,56000,18.115,0.484,47.86600000000001,11666.295,0.42,2.127,0.109,3688049.9469999997,39
static,4,3,1,30,36074,86,0,766,17550,754,188673,25064,logistic,2000,512,288,512x288,58000,16.207,0.484,47.946999999999996,12432.593,0.43200000000000005,2.12,0.248,3854484.348,53
static,4,3,1,31,37521,81,0,766,13300,538,134663,25617,logistic,2000,512,288,512x288,60000,26.416,0.485,48.022,13198.891000000001,0.44299999999999995,2.1319999999999997,0.23399999999999999,3998470.65,40
static,4,3,1,32,39048,83,0,766,16206,672,168146,26090,logistic,2000,512,288,512x288,62000,18.35,0.48700000000000004,48.093,13965.188999999998,0.45299999999999996,2.127,0.209,3821947.5310000004,42
static,4,3,1,33,40587,98,0,766,16647,815,203935,26552,logistic,2000,512,288,512x288,64000,18.389,0.491,48.16,14731.487,0.462,2.136,0.217,3515540.785,38
static,4,3,1,34,42146,63,0,766,11527,363,90777,26993,logistic,2000,512,288,512x288,66000,19.042,0.495,48.222,15497.785,0.47100000000000003,2.123,0.215,3589279.375,20
static,4,3,1,35,43727,76,0,766,17872,679,169792,27413,logistic,2000,512,288,512x288,68000,15.46,0.5,48.281000000000006,16264.083,0.48,2.138,0.201,4053382.223,23
static,4,3,1,36,45257,83,0,766,9733,403,100984,27883,logistic,2000,512,288,512x288,70000,25.676,0.505,48.336999999999996,17030.381,0.488,2.134,0.081,2937538.095,21
static,4,3,1,37,46861,75,0,766,12477,467,116977,28279,logistic,2000,512,288,512x288,72000,21.263,0.511,48.39,17796.679,0.495,2.136,0.25,3265897.565,25
static,4,3,1,38,48500,93,0,766,9432,438,109653,28641,logistic,2000,512,288,512x288,74000,18.297,0.517,48.43899999999999,18562.977,0.502,2.134,0.20800000000000002,2054448.226,26
static,4,3,1,39,50090,81,0,766,11901,482,120505,29052,logistic,2000,512,288,512x288,76000,16.795,0.523,48.486999999999995,19329.275,0.509,2.136,0.172,2889543.0939999996,26
static,4,3,1,40,51681,75,0,766,11833,443,110941,29461,logistic,2000,512,288,512x288,78000,17.932000000000002,0.529,48.532,20095.573,0.516,2.137,0.085,3127415.952,25
static,4,3,1,41,53279,88,0,766,11422,502,125647,29864,logistic,2000,512,288,512x288,80000,19.284000000000002,0.535,48.575,20861.871,0.522,2.1390000000000002,0.11900000000000001,2559633.96,29
static,4,3,1,42,54876,101,0,766,9562,482,120726,30268,logistic,2000,512,288,512x288,82000,19.809,0.541,48.615,21628.168999999998,0.527,2.141,0.168,2879328.722,37
static,4,3,1,43,56538,122,0,766,8936,545,136274,30607,logistic,2000,512,288,512x288,84000,23.795,0.546,48.653999999999996,22394.467,0.5329999999999999,2.144,0.087,2857139.867,31
static,4,3,1,44,58192,119,0,766,10223,608,152071,30953,logistic,2000,512,288,512x288,86000,19.511,0.552,48.691,23160.765,0.5379999999999999,2.154,0.141,2851520.3710000003,31
static,4,3,1,45,59913,90,0,1077,12026,541,135297,31232,logistic,2000,640,360,640x360,88000,17.539,0.5479999999999999,48.799,23927.063,0.55,2.175,0.5379999999999999,2661586.504,32
static,4,3,1,46,61695,112,0,1077,9954,557,139356,31450,logistic,2000,640,360,640x360,90000,20.709,0.546,48.879,25004.985,0.562,2.194,0.37799999999999995,2664941.958,29
static,4,3,1,47,63460,104,0,1077,12371,643,160825,31686,logistic,2000,640,360,640x360,92000,16.854,0.545,48.956,26082.907000000003,0.573,2.211,1.306,2436355.935,40
static,4,3,1,48,65221,112,0,1077,11698,655,163774,31925,logistic,2000,640,360,640x360,94000,21.180999999999997,0.546,49.03,27160.828999999998,0.583,2.169,0.22399999999999998,2417337.3430000003,31
static,4,3,1,49,66946,119,0,1077,12894,767,191810,32200,logistic,2000,640,360,640x360,96000,16.657,0.547,49.101000000000006,28238.751,0.593,2.189,0.08800000000000001,2397804.887,35
static,4,3,1,50,68784,130,0,1077,10898,708,177096,32363,logistic,2000,640,360,640x360,98000,19.935,0.55,49.168,29316.673,0.603,2.207,0.084,2410502.848,37
static,4,3,1,51,70562,94,0,1077,9937,467,116770,32585,logistic,2000,640,360,640x360,100000,22.846,0.5529999999999999,49.233999999999995,30394.595,0.612,2.22,0.39299999999999996,2347418.688,29
static,4,3,1,52,72343,81,0,1077,9458,383,95771,32804,logistic,2000,640,360,640x360,102000,16.028,0.557,49.29600000000001,31472.517000000003,0.621,2.23,0.09300000000000001,2322486.2090000003,20
static,4,3,1,53,74322,201,0,1077,15057,1513,378324,32826,logistic,2000,640,360,640x360,104000,17.557000000000002,0.561,49.357,32550.439,0.63,2.233,2.221,2350230.958,63
static,4,3,1,54,76256,191,0,1077,17858,1705,426368,32893,logistic,2000,640,360,640x360,106000,16.437,0.5660000000000001,49.415,33628.361000000004,0.638,2.2680000000000002,2.13,2793087.193,87
static,4,3,1,55,78323,277,0,1077,15084,2089,522294,32826,logistic,2000,640,360,640x360,108000,21.822,0.57,49.471000000000004,34706.282999999996,0.6459999999999999,2.35,0.222,2473020.11,98
static,4,3,1,56,80275,198,0,1077,25232,2498,624502,32875,logistic,2000,640,360,640x360,110000,15.865,0.575,49.525,35784.205,0.654,2.365,1.861,3922993.84,122
static,4,3,1,57,82354,289,0,1077,14626,2113,528384,32796,logistic,2000,640,360,640x360,112000,18.677,0.581,49.577,36862.127,0.6609999999999999,2.379,3.7239999999999998,2140178.629,121
static,4,3,1,58,84292,106,0,1077,26118,1384,346075,32858,logistic,2000,640,360,640x360,114000,22.149,0.586,49.626999999999995,37940.049,0.669,2.39,0.231,7133105.38,70
static,4,3,1,59,86214,190,0,1077,12313,1169,292441,32937,logistic,2000,640,360,640x360,116000,25.022,0.591,49.675,39017.971,0.6759999999999999,2.398,1.182,2106496.61,66
static,4,3,1,60,88012,152,0,1077,6861,521,130367,33140,logistic,2000,640,360,640x360,118000,31.679000000000002,0.597,49.722,40095.893,0.682,2.3930000000000002,6.734,1304373.883,36
static,4,3,2,1,65,65,0,239,262,8,2132,2000,logistic,2000,320,180,320x180,0,34.885,0.0,51.077,-5760.485,0.24,1.8780000000000001,0.14400000000000002,5357630.978999999,2
static,4,3,2,2,1131,97,0,239,6799,329,82445,4000,logistic,2000,320,180,320x180,2000,57.586999999999996,0.48,46.477,-11520.97,0.24,1.8780000000000001,0.24600000000000002,7379989.677,29
static,4,3,2,3,2180,82,0,239,11419,468,117046,4952,logistic,2000,320,180,320x180,4000,29.555,0.48,46.477,718.545,0.24,1.8780000000000001,3.463,4411926.26,27
static,4,3,2,4,3345,185,0,239,4675,432,108123,5788,logistic,2000,320,180,320x180,6000,24.237,0.48,46.477,958.06,0.24,1.8780000000000001,1.114,4950923.049,30
static,4,3,2,5,4437,178,0,239,3043,270,67720,6697,logistic,2000,320,180,320x180,8000,126.137,0.48,46.477,1197.575,0.24,1.8780000000000001,0.385,7592133.199,13
static,4,3,2,6,5504,112,0,239,4453,249,62348,7630,logistic,2000,320,180,320x180,10000,36.01,0.48,46.477,1437.09,0.24,1.8780000000000001,0.196,7310433.462,22
static,4,3,2,7,6548,35,0,239,12170,212,53248,8587,logistic,2000,320,180,320x180,12000,14.712,0.48,46.477,1676.605,0.24,1.8780000000000001,0.098,8293780.052999999,11
static,4,3,2,8,7691,73,0,239,5059,184,46171,9444,logistic,2000,320,180,320x180,14000,52.48,0.48,46.477,1916.12,0.24,1.8780000000000001,0.113,7683338.853999999,11
static,4,3,2,9,8821,56,0,239,8049,225,56343,10315,logistic,2000,320,180,320x180,16000,28.328000000000003,0.48,46.477,2155.635,0.24,1.8780000000000001,0.196,6971284.2,14
static,4,3,2,10,9961,85,0,378,7339,311,77982,11175,logistic,2000,384,216,384x216,18000,25.309,0.431,46.67100000000001,2395.15,0.253,1.8780000000000001,0.149,6017543.86,19
static,4,3,2,11,11074,55,0,378,12442,342,85541,12063,logistic,2000,384,216,384x216,20000,18.35,0.42700000000000005,46.751000000000005,2773.7270000000003,0.265,1.8780000000000001,0.251,6801823.168,31
static,4,3,2,12,12226,60,0,378,10789,323,80918,12911,logistic,2000,384,216,384x216,22000,18.299,0.429,46.817,3152.304,0.27399999999999997,1.8780000000000001,4.291,4291986.2469999995,20
static,4,3,2,13,13351,45,0,378,12714,286,71518,13787,logistic,2000,384,216,384x216,24000,19.704,0.433,46.873000000000005,3530.881,0.282,1.8780000000000001,0.10400000000000001,6863101.502,15
static,4,3,2,14,14638,73,0,378,5725,208,52246,14501,logistic,2000,384,216,384x216,26000,18.234,0.439,46.922,3909.458,0.289,1.8780000000000001,0.247,5827187.916,15
static,4,3,2,15,15889,75,0,378,6128,229,57456,15250,logistic,2000,384,216,384x216,28000,19.302,0.444,46.963,4288.035,0.295,1.8780000000000001,1.475,3794106.039,17
static,4,3,2,16,17138,57,0,378,12893,367,91863,16001,logistic,2000,384,216,384x216,30000,16.689,0.45,47.0,4666.612,0.3,1.879,0.16399999999999998,4246679.579,21
static,4,3,2,17,18443,65,0,378,12801,416,104011,16697,logistic,2000,384,216,384x216,32000,18.756,0.455,47.032,5045.189,0.305,1.879,0.109,3514295.347,21
static,4,3,2,18,19710,65,0,378,13449,437,109279,17430,logistic,2000,384,216,384x216,34000,17.789,0.461,47.06100000000001,5423.766,0.309,1.88,0.098,4073935.182,38
static,4,3,2,19,21000,70,0,378,13307,465,116443,18140,logistic,2000,384,216,384x216,36000,22.893,0.466,47.086000000000006,5802.343000000001,0.313,1.889,0.13,3993359.5760000004,26
static,4,3,2,20,22316,73,0,572,17566,641,160294,18824,logistic,2000,512,288,512x288,38000,15.715,0.45299999999999996,47.196000000000005,6180.92,0.326,1.9280000000000002,0.08199999999999999,4023890.1010000003,29
static,4,3,2,21,23636,105,0,572,13354,701,175273,19505,logistic,2000,512,288,512x288,40000,18.102999999999998,0.449,47.278999999999996,6753.409000000001,0.337,1.945,0.145,4180547.238,39
static,4,3,2,22,24978,102,0,572,20373,1039,259767,20163,logistic,2000,512,288,512x288,42000,16.024,0.44799999999999995,47.353,7325.898,0.348,1.98,0.10800000000000001,3838567.273,43
static,4,3,2,23,26435,111,0,572,15942,884,221199,20706,logistic,2000,512,288,512x288,44000,18.707,0.45,47.422,7898.387,0.358,2.015,0.102,4086633.937,40
static,4,3,2,24,27849,87,0,572,18897,822,205509,21293,logistic,2000,512,288,512x288,46000,15.657,0.45399999999999996,47.483999999999995,8470.876,0.36700000000000005,2.044,0.25,3870052.671,36
static,4,3,2,25,29265,109,0,572,13062,711,177974,21878,logistic,2000,512,288,512x288,48000,21.371,0.45799999999999996,47.542,9043.365,0.375,2.0669999999999997,0.18,3943109.4,32
static,4,3,2,26,30722,109,0,572,12624,688,172014,22422,logistic,2000,512,288,512x288,50000,19.17,0.46299999999999997,47.595,9615.854,0.38299999999999995,2.082,0.08800000000000001,3974638.852,31
static,4,3,2,27,32117,84,0,572,17099,718,179549,23027,logistic,2000,512,288,512x288,52000,17.206,0.46799999999999997,47.644,10188.343,0.39,2.092,0.927,3622374.187,61
static,4,3,2,28,33647,85,0,572,16478,700,175079,23497,logistic,2000,512,288,512x288,54000,15.424000000000001,0.474,47.69,10760.832,0.396,2.101,0.205,3589165.063,36
static,4,3,2,29,35181,123,0,572,9788,601,150496,23964,logistic,2000,512,288,512x288,56000,20.735,0.479,47.733000000000004,11333.321000000002,0.402,2.105,0.105,2468941.454,33
static,4,3,2,30,36695,105,0,766,14375,754,188673,24451,logistic,2000,512,288,512x288,58000,17.686,0.475,47.824,11905.81,0.414,2.12,0.201,2875742.167,36
static,4,3,2,31,38185,82,0,766,13137,538,134663,24961,logistic,2000,512,288,512x288,60000,18.108,0.474,47.903,12672.108,0.426,2.113,0.113,2961273.3260000004,27
static,4,3,2,32,39679,87,0,766,15461,672,168146,25468,logistic,2000,512,288,512x288,62000,19.999000000000002,0.475,47.978,13438.406,0.436,2.12,0.159,3595323.5110000004,33
static,4,3,2,33,41178,93,0,766,17542,815,203935,25969,logistic,2000,512,288,512x288,64000,14.265999999999998,0.47700000000000004,48.048,14204.704,0.446,2.13,0.257,3541397.075,38
static,4,3,2,34,42642,61,0,766,11905,363,90777,26506,logistic,2000,512,288,512x288,66000,19.535999999999998,0.48,48.114,14971.002,0.456,2.123,0.115,3823005.5039999997,21
static,4,3,2,35,44167,111,0,766,12237,679,169792,26981,logistic,2000,512,288,512x288,68000,22.601999999999997,0.485,48.176,15737.3,0.465,2.1319999999999997,0.105,3314387.6289999997,48
static,4,3,2,36,45758,69,0,766,11708,403,100984,27390,logistic,2000,512,288,512x288,70000,17.708,0.489,48.233999999999995,16503.598,0.473,2.129,0.1,3260114.6760000004,23
static,4,3,2,37,47345,71,0,766,13180,467,116977,27803,logistic,2000,512,288,512x288,72000,15.39,0.494,48.29,17269.896,0.48100000000000004,2.131,0.215,3337700.063,25
static,4,3,2,38,48954,92,0,766,9535,438,109653,28195,logistic,2000,512,288,512x288,74000,20.465999999999998,0.5,48.342,18036.194,0.488,2.1319999999999997,0.19699999999999998,3109991.5089999996,24
static,4,3,2,39,50543,81,0,766,11901,482,120505,28606,logistic,2000,512,288,512x288,76000,16.899,0.505,48.391999999999996,18802.492,0.496,2.131,0.122,2875640.14,29
static,4,3,2,40,52124,73,0,766,12157,443,110941,29025,logistic,2000,512,288,512x288,78000,16.758,0.511,48.44,19568.79,0.502,2.133,0.091,3163730.54,24
static,4,3,2,41,53752,88,0,766,11422,502,125647,29398,logistic,2000,512,288,512x288,80000,16.779,0.517,48.485,20335.088,0.509,2.135,0.21899999999999997,2602932.357,29
static,4,3,2,42,55457,82,0,766,11778,482,120726,29694,logistic,2000,512,288,512x288,82000,16.68,0.522,48.528,21101.386000000002,0.515,2.137,1.271,2682866.776,29
static,4,3,2,43,57142,90,0,766,12113,545,136274,30010,logistic,2000,512,288,512x288,84000,16.128,0.528,48.568999999999996,21867.683999999997,0.521,2.14,0.895,2558711.056,34
static,4,3,2,44,58855,97,0,766,12541,608,152071,30297,logistic,2000,512,288,512x288,86000,16.906,0.534,48.608000000000004,22633.982000000004,0.526,2.144,0.29600000000000004,2569105.417,35
static,4,3,2,45,60534,76,0,766,9897,376,94030,30619,logistic,2000,512,288,512x288,88000,16.063,0.54,48.645,23400.28,0.532,2.1430000000000002,1.619,2398696.969,24
